Sending Node,Packet Type, Channel Access Delay
RSUExampleScenario.node[1], ,0.000004167572
RSUExampleScenario.node[3], ,0.000002481992
RSUExampleScenario.node[2], ,0.00000917065
RSUExampleScenario.node[0], ,0.000005838032
RSUExampleScenario.node[4], ,0.000004957307
RSUExampleScenario.node[1], ,0.000012368374
RSUExampleScenario.node[3], ,0.000010683593
RSUExampleScenario.node[2], ,0.000004372664
RSUExampleScenario.node[0], ,0.000001033213
RSUExampleScenario.node[4], ,0.000000146992
RSUExampleScenario.node[1], ,0.000007559782
RSUExampleScenario.node[3], ,0.000005875743
RSUExampleScenario.node[2], ,0.000012565278
RSUExampleScenario.node[0], ,0.000009218971
RSUExampleScenario.node[4], ,0.000008327231
RSUExampleScenario.node[1], ,0.000002741636
RSUExampleScenario.node[3], ,0.000001058354
RSUExampleScenario.node[2], ,0.000007748267
RSUExampleScenario.node[0], ,0.000004395196
RSUExampleScenario.node[4], ,0.000003497931
RSUExampleScenario.node[1], ,0.000010913954
RSUExampleScenario.node[3], ,0.000009231433
RSUExampleScenario.node[2], ,0.000002921795
RSUExampleScenario.node[0], ,0.000012561881
RSUExampleScenario.node[4], ,0.000011659048
RSUExampleScenario.node[1], ,0.000006076658
RSUExampleScenario.node[3], ,0.000004394895
RSUExampleScenario.node[2], ,0.000011085773
RSUExampleScenario.node[0], ,0.000007718975
RSUExampleScenario.node[4], ,0.000006810572
RSUExampleScenario.node[1], ,0.000001229739
RSUExampleScenario.node[3], ,0.00001254864
RSUExampleScenario.node[2], ,0.000006239899
RSUExampleScenario.node[0], ,0.000002866275
RSUExampleScenario.node[4], ,0.000001952253
RSUExampleScenario.node[1], ,0.000009372909
RSUExampleScenario.node[5], ,0.000001262751
RSUExampleScenario.node[3], ,0.000001822908
RSUExampleScenario.node[2], ,0.000008514537
RSUExampleScenario.node[0], ,0.000005134091
RSUExampleScenario.node[4], ,0.000004214428
RSUExampleScenario.node[1], ,0.000011636542
RSUExampleScenario.node[5], ,0.000003528793
RSUExampleScenario.node[3], ,0.000004090714
RSUExampleScenario.node[2], ,0.000010782668
RSUExampleScenario.node[0], ,0.000007395355
RSUExampleScenario.node[4], ,0.000006470003
RSUExampleScenario.node[1], ,0.000000893614
RSUExampleScenario.node[5], ,0.000005788243
RSUExampleScenario.node[3], ,0.000006351897
RSUExampleScenario.node[2], ,0.000000044247
RSUExampleScenario.node[0], ,0.000009650026
RSUExampleScenario.node[4], ,0.000008718924
RSUExampleScenario.node[1], ,0.000003143943
RSUExampleScenario.node[5], ,0.000008040861
RSUExampleScenario.node[3], ,0.000008606218
RSUExampleScenario.node[2], ,0.000002298911
RSUExampleScenario.node[0], ,0.000011897825
RSUExampleScenario.node[4], ,0.000010960967
RSUExampleScenario.node[6], ,0.000006793916
RSUExampleScenario.node[1], ,0.000002377281
RSUExampleScenario.node[5], ,0.00000727645
RSUExampleScenario.node[3], ,0.000007843455
RSUExampleScenario.node[2], ,0.000001536572
RSUExampleScenario.node[0], ,0.000011128563
RSUExampleScenario.node[4], ,0.0000101859
RSUExampleScenario.node[6], ,0.000006013592
RSUExampleScenario.node[1], ,0.000001590404
RSUExampleScenario.node[5], ,0.000006491805
