Simulation Time,Sender,Packet Type,Number of Vehicles
34.652683912776,node[0],bsm,27
34.653095359216,node[18],bsm,27
34.658241117792,node[10],bsm,27
34.663327301783,node[4],bsm,27
34.671010440146,node[23],bsm,27
34.675352104963,node[6],bsm,27
34.677095146198,node[22],bsm,27
34.683321346389,node[26],bsm,27
34.686347512552,node[12],bsm,27
34.690770262247,node[16],bsm,27
34.701898016571,node[1],bsm,27
34.707261706889,node[11],bsm,27
34.710374410207,node[15],TraCIDemo11pMessage,27
34.71057190788,node[9],bsm,27
34.714640235342,node[17],bsm,27
34.716119594399,node[4],TraCIDemo11pMessage,27
34.719971715496,node[14],bsm,27
34.720303892071,node[9],TraCIDemo11pMessage,27
34.722355413251,node[7],bsm,27
34.723114095876,node[22],TraCIDemo11pMessage,27
34.724178230832,node[15],bsm,27
34.727656027861,node[8],bsm,27
34.730068475973,node[10],TraCIDemo11pMessage,27
34.732898134552,node[25],bsm,27
34.7332562892,node[5],bsm,27
34.735768734734,node[21],bsm,27
34.736483687814,node[24],bsm,27
34.736530668708,node[20],bsm,27
34.738236613595,node[13],bsm,27
34.740425794269,node[3],bsm,27
34.743884148146,node[2],bsm,27
34.74821604914,node[19],bsm,27
34.751056819774,node[12],TraCIDemo11pMessage,27
34.752683912776,node[0],bsm,27
34.75288751971,node[17],TraCIDemo11pMessage,27
34.753035046109,node[6],TraCIDemo11pMessage,27
34.753095359216,node[18],bsm,27
34.753471890015,node[5],TraCIDemo11pMessage,27
34.758241117792,node[10],bsm,27
34.761257863998,node[23],TraCIDemo11pMessage,27
34.763327301783,node[4],bsm,27
34.771010440146,node[23],bsm,27
34.772103927125,node[20],TraCIDemo11pMessage,27
34.775352104963,node[6],bsm,27
34.777095146198,node[22],bsm,27
34.777795292302,node[16],TraCIDemo11pMessage,27
34.7822027113,node[1],TraCIDemo11pMessage,27
34.783321346389,node[26],bsm,27
34.786347512552,node[12],bsm,27
34.790770262247,node[16],bsm,27
34.793610027262,node[8],TraCIDemo11pMessage,27
34.801898016571,node[1],bsm,27
34.807261706889,node[11],bsm,27
34.81057190788,node[9],bsm,27
34.814640235342,node[17],bsm,27
34.819971715496,node[14],bsm,27
34.822355413251,node[7],bsm,27
34.824178230832,node[15],bsm,27
34.827656027861,node[8],bsm,27
34.831460534439,node[24],TraCIDemo11pMessage,27
34.832898134552,node[25],bsm,27
34.8332562892,node[5],bsm,27
34.834069115162,node[11],TraCIDemo11pMessage,27
34.835768734734,node[21],bsm,27
34.836483687814,node[24],bsm,27
34.836530668708,node[20],bsm,27
34.838236613595,node[13],bsm,27
34.840425794269,node[3],bsm,27
34.843884148146,node[2],bsm,27
34.846310152286,node[19],TraCIDemo11pMessage,27
34.84821604914,node[19],bsm,27
34.852683912776,node[0],bsm,27
34.853095359216,node[18],bsm,27
34.856669547915,node[18],TraCIDemo11pMessage,27
34.858241117792,node[10],bsm,27
34.858897972322,node[3],TraCIDemo11pMessage,27
34.863327301783,node[4],bsm,27
34.865168620081,node[25],TraCIDemo11pMessage,27
34.871010440146,node[23],bsm,27
34.875352104963,node[6],bsm,27
34.877095146198,node[22],bsm,27
34.88119880669,node[21],TraCIDemo11pMessage,27
34.883321346389,node[26],bsm,27
34.885856201867,node[7],TraCIDemo11pMessage,27
34.886347512552,node[12],bsm,27
34.890262646509,node[14],TraCIDemo11pMessage,27
34.890770262247,node[16],bsm,27
34.892102596182,node[2],TraCIDemo11pMessage,27
34.899848346526,node[13],TraCIDemo11pMessage,27
34.901898016571,node[1],bsm,27
34.907261706889,node[11],bsm,27
34.91057190788,node[9],bsm,27
34.914640235342,node[17],bsm,27
34.919971715496,node[14],bsm,27
34.922355413251,node[7],bsm,27
34.924178230832,node[15],bsm,27
34.927656027861,node[8],bsm,27
34.932898134552,node[25],bsm,27
34.9332562892,node[5],bsm,27
34.935768734734,node[21],bsm,27
34.936483687814,node[24],bsm,27
34.936530668708,node[20],bsm,27
34.938236613595,node[13],bsm,27
34.940425794269,node[3],bsm,27
34.943884148146,node[2],bsm,27
34.94821604914,node[19],bsm,27
34.952683912776,node[0],bsm,27
34.953095359216,node[18],bsm,27
34.958241117792,node[10],bsm,27
34.963327301783,node[4],bsm,27
34.971010440146,node[23],bsm,27
34.975352104963,node[6],bsm,27
34.977095146198,node[22],bsm,27
34.983321346389,node[26],bsm,27
34.986347512552,node[12],bsm,27
34.990770262247,node[16],bsm,27
35.001898016571,node[1],bsm,27
35.007261706889,node[11],bsm,27
35.01057190788,node[9],bsm,27
35.014640235342,node[17],bsm,27
35.019971715496,node[14],bsm,27
35.022355413251,node[7],bsm,27
35.024178230832,node[15],bsm,27
35.027656027861,node[8],bsm,27
35.032898134552,node[25],bsm,27
35.0332562892,node[5],bsm,27
35.035768734734,node[21],bsm,27
35.036483687814,node[24],bsm,27
35.036530668708,node[20],bsm,27
35.038236613595,node[13],bsm,27
35.040425794269,node[3],bsm,27
35.043884148146,node[2],bsm,27
35.04821604914,node[19],bsm,27
35.052683912776,node[0],bsm,27
35.053095359216,node[18],bsm,27
35.058241117792,node[10],bsm,27
35.063327301783,node[4],bsm,27
35.071010440146,node[23],bsm,27
35.075352104963,node[6],bsm,27
35.077095146198,node[22],bsm,27
35.083321346389,node[26],bsm,27
35.086347512552,node[12],bsm,27
35.090770262247,node[16],bsm,27
35.101898016571,node[1],bsm,28
35.107261706889,node[11],bsm,28
35.11057190788,node[9],bsm,28
35.111859208345,node[27],bsm,28
35.114640235342,node[17],bsm,28
35.119971715496,node[14],bsm,28
35.122355413251,node[7],bsm,28
35.124178230832,node[15],bsm,28
35.127656027861,node[8],bsm,28
35.132898134552,node[25],bsm,28
35.1332562892,node[5],bsm,28
35.135768734734,node[21],bsm,28
35.136483687814,node[24],bsm,28
35.136530668708,node[20],bsm,28
35.138236613595,node[13],bsm,28
35.140425794269,node[3],bsm,28
35.143884148146,node[2],bsm,28
35.14821604914,node[19],bsm,28
35.152683912776,node[0],bsm,28
35.153095359216,node[18],bsm,28
35.158241117792,node[10],bsm,28
35.163327301783,node[4],bsm,28
35.171010440146,node[23],bsm,28
35.175352104963,node[6],bsm,28
35.177095146198,node[22],bsm,28
35.183321346389,node[26],bsm,28
35.186347512552,node[12],bsm,28
35.190770262247,node[16],bsm,28
35.201898016571,node[1],bsm,28
35.207261706889,node[11],bsm,28
35.21057190788,node[9],bsm,28
35.211859208345,node[27],bsm,28
35.214640235342,node[17],bsm,28
35.219971715496,node[14],bsm,28
35.222355413251,node[7],bsm,28
35.224178230832,node[15],bsm,28
35.227656027861,node[8],bsm,28
35.232898134552,node[25],bsm,28
35.2332562892,node[5],bsm,28
35.235768734734,node[21],bsm,28
35.236483687814,node[24],bsm,28
35.236530668708,node[20],bsm,28
35.238236613595,node[13],bsm,28
35.240425794269,node[3],bsm,28
35.243884148146,node[2],bsm,28
35.24821604914,node[19],bsm,28
35.252683912776,node[0],bsm,28
35.253095359216,node[18],bsm,28
35.258241117792,node[10],bsm,28
35.263327301783,node[4],bsm,28
35.271010440146,node[23],bsm,28
35.275352104963,node[6],bsm,28
35.277095146198,node[22],bsm,28
35.283321346389,node[26],bsm,28
35.286347512552,node[12],bsm,28
35.290770262247,node[16],bsm,28
35.301898016571,node[1],bsm,28
35.307261706889,node[11],bsm,28
35.31057190788,node[9],bsm,28
35.311859208345,node[27],bsm,28
35.314640235342,node[17],bsm,28
35.319971715496,node[14],bsm,28
35.322355413251,node[7],bsm,28
35.324178230832,node[15],bsm,28
35.327656027861,node[8],bsm,28
35.332898134552,node[25],bsm,28
35.3332562892,node[5],bsm,28
35.335768734734,node[21],bsm,28
35.336483687814,node[24],bsm,28
35.336530668708,node[20],bsm,28
35.338236613595,node[13],bsm,28
35.340425794269,node[3],bsm,28
35.343884148146,node[2],bsm,28
35.34821604914,node[19],bsm,28
35.352683912776,node[0],bsm,28
35.353095359216,node[18],bsm,28
35.358241117792,node[10],bsm,28
35.363327301783,node[4],bsm,28
35.371010440146,node[23],bsm,28
35.375352104963,node[6],bsm,28
35.377095146198,node[22],bsm,28
35.383321346389,node[26],bsm,28
35.386347512552,node[12],bsm,28
35.390770262247,node[16],bsm,28
35.401898016571,node[1],bsm,28
35.407261706889,node[11],bsm,28
35.41057190788,node[9],bsm,28
35.411859208345,node[27],bsm,28
35.414640235342,node[17],bsm,28
35.419971715496,node[14],bsm,28
35.422355413251,node[7],bsm,28
35.424178230832,node[15],bsm,28
35.427656027861,node[8],bsm,28
35.432898134552,node[25],bsm,28
35.4332562892,node[5],bsm,28
35.435768734734,node[21],bsm,28
35.436483687814,node[24],bsm,28
35.436530668708,node[20],bsm,28
35.438236613595,node[13],bsm,28
35.440425794269,node[3],bsm,28
35.443884148146,node[2],bsm,28
35.44821604914,node[19],bsm,28
35.452683912776,node[0],bsm,28
35.453095359216,node[18],bsm,28
35.458241117792,node[10],bsm,28
35.463327301783,node[4],bsm,28
35.471010440146,node[23],bsm,28
35.475352104963,node[6],bsm,28
35.477095146198,node[22],bsm,28
35.483321346389,node[26],bsm,28
35.486347512552,node[12],bsm,28
35.490770262247,node[16],bsm,28
35.501898016571,node[1],bsm,28
35.507261706889,node[11],bsm,28
35.51057190788,node[9],bsm,28
35.511859208345,node[27],bsm,28
35.514640235342,node[17],bsm,28
35.519971715496,node[14],bsm,28
35.522355413251,node[7],bsm,28
35.524178230832,node[15],bsm,28
35.527656027861,node[8],bsm,28
35.532898134552,node[25],bsm,28
35.5332562892,node[5],bsm,28
35.535768734734,node[21],bsm,28
35.536483687814,node[24],bsm,28
35.536530668708,node[20],bsm,28
35.538236613595,node[13],bsm,28
35.540425794269,node[3],bsm,28
35.543884148146,node[2],bsm,28
35.54821604914,node[19],bsm,28
35.552683912776,node[0],bsm,28
35.553095359216,node[18],bsm,28
35.558241117792,node[10],bsm,28
35.563327301783,node[4],bsm,28
35.571010440146,node[23],bsm,28
35.575352104963,node[6],bsm,28
35.577095146198,node[22],bsm,28
35.583321346389,node[26],bsm,28
35.586347512552,node[12],bsm,28
35.590770262247,node[16],bsm,28
35.601898016571,node[1],bsm,28
35.607261706889,node[11],bsm,28
35.61057190788,node[9],bsm,28
35.611859208345,node[27],bsm,28
35.614640235342,node[17],bsm,28
35.619971715496,node[14],bsm,28
35.622355413251,node[7],bsm,28
35.624178230832,node[15],bsm,28
35.627656027861,node[8],bsm,28
35.632898134552,node[25],bsm,28
35.6332562892,node[5],bsm,28
35.635768734734,node[21],bsm,28
35.636483687814,node[24],bsm,28
35.636530668708,node[20],bsm,28
35.638236613595,node[13],bsm,28
35.640425794269,node[3],bsm,28
35.643884148146,node[2],bsm,28
35.64821604914,node[19],bsm,28
35.652683912776,node[0],bsm,28
35.653095359216,node[18],bsm,28
35.658241117792,node[10],bsm,28
35.663327301783,node[4],bsm,28
35.671010440146,node[23],bsm,28
35.675352104963,node[6],bsm,28
35.677095146198,node[22],bsm,28
35.683321346389,node[26],bsm,28
35.686347512552,node[12],bsm,28
35.690770262247,node[16],bsm,28
35.701898016571,node[1],bsm,28
35.707261706889,node[11],bsm,28
35.71057190788,node[9],bsm,28
35.711859208345,node[27],bsm,28
35.714640235342,node[17],bsm,28
35.719971715496,node[14],bsm,28
35.722355413251,node[7],bsm,28
35.724178230832,node[15],bsm,28
35.727656027861,node[8],bsm,28
35.732898134552,node[25],bsm,28
35.7332562892,node[5],bsm,28
35.735768734734,node[21],bsm,28
35.736483687814,node[24],bsm,28
35.736530668708,node[20],bsm,28
35.738236613595,node[13],bsm,28
35.740425794269,node[3],bsm,28
35.743884148146,node[2],bsm,28
35.74821604914,node[19],bsm,28
35.752683912776,node[0],bsm,28
35.753095359216,node[18],bsm,28
35.758241117792,node[10],bsm,28
35.763327301783,node[4],bsm,28
35.771010440146,node[23],bsm,28
35.775352104963,node[6],bsm,28
35.777095146198,node[22],bsm,28
35.783321346389,node[26],bsm,28
35.786347512552,node[12],bsm,28
35.790770262247,node[16],bsm,28
35.801898016571,node[1],bsm,28
35.807261706889,node[11],bsm,28
35.81057190788,node[9],bsm,28
35.811859208345,node[27],bsm,28
35.814640235342,node[17],bsm,28
35.819971715496,node[14],bsm,28
35.822355413251,node[7],bsm,28
35.824178230832,node[15],bsm,28
35.827656027861,node[8],bsm,28
35.832898134552,node[25],bsm,28
35.8332562892,node[5],bsm,28
35.835768734734,node[21],bsm,28
35.836483687814,node[24],bsm,28
35.836530668708,node[20],bsm,28
35.838236613595,node[13],bsm,28
35.840425794269,node[3],bsm,28
35.843884148146,node[2],bsm,28
35.84821604914,node[19],bsm,28
35.852683912776,node[0],bsm,28
35.853095359216,node[18],bsm,28
35.858241117792,node[10],bsm,28
35.863327301783,node[4],bsm,28
35.871010440146,node[23],bsm,28
35.875352104963,node[6],bsm,28
35.877095146198,node[22],bsm,28
35.883321346389,node[26],bsm,28
35.886347512552,node[12],bsm,28
35.890770262247,node[16],bsm,28
35.901898016571,node[1],bsm,28
35.907261706889,node[11],bsm,28
35.91057190788,node[9],bsm,28
35.911859208345,node[27],bsm,28
35.914640235342,node[17],bsm,28
35.919971715496,node[14],bsm,28
35.922355413251,node[7],bsm,28
35.924178230832,node[15],bsm,28
35.927656027861,node[8],bsm,28
35.932898134552,node[25],bsm,28
35.9332562892,node[5],bsm,28
35.935768734734,node[21],bsm,28
35.936483687814,node[24],bsm,28
35.936530668708,node[20],bsm,28
35.938236613595,node[13],bsm,28
35.940425794269,node[3],bsm,28
35.943884148146,node[2],bsm,28
35.94821604914,node[19],bsm,28
35.952683912776,node[0],bsm,28
35.953095359216,node[18],bsm,28
35.958241117792,node[10],bsm,28
35.963327301783,node[4],bsm,28
35.971010440146,node[23],bsm,28
35.975352104963,node[6],bsm,28
35.977095146198,node[22],bsm,28
35.983321346389,node[26],bsm,28
35.986347512552,node[12],bsm,28
35.990770262247,node[16],bsm,28
36.001898016571,node[1],bsm,28
36.007261706889,node[11],bsm,28
36.01057190788,node[9],bsm,28
36.011859208345,node[27],bsm,28
36.014640235342,node[17],bsm,28
36.019971715496,node[14],bsm,28
36.022355413251,node[7],bsm,28
36.024178230832,node[15],bsm,28
36.027656027861,node[8],bsm,28
36.032898134552,node[25],bsm,28
36.0332562892,node[5],bsm,28
36.035768734734,node[21],bsm,28
36.036483687814,node[24],bsm,28
36.036530668708,node[20],bsm,28
36.038236613595,node[13],bsm,28
36.040425794269,node[3],bsm,28
36.043884148146,node[2],bsm,28
36.04821604914,node[19],bsm,28
36.052683912776,node[0],bsm,28
36.053095359216,node[18],bsm,28
36.058241117792,node[10],bsm,28
36.063327301783,node[4],bsm,28
36.071010440146,node[23],bsm,28
36.075352104963,node[6],bsm,28
36.077095146198,node[22],bsm,28
36.083321346389,node[26],bsm,28
36.086347512552,node[12],bsm,28
36.090770262247,node[16],bsm,28
36.101898016571,node[1],bsm,28
36.107261706889,node[11],bsm,28
36.11057190788,node[9],bsm,28
36.111859208345,node[27],bsm,28
36.114640235342,node[17],bsm,28
36.119971715496,node[14],bsm,28
36.122355413251,node[7],bsm,28
36.124178230832,node[15],bsm,28
36.127656027861,node[8],bsm,28
36.132898134552,node[25],bsm,28
36.1332562892,node[5],bsm,28
36.135768734734,node[21],bsm,28
36.136483687814,node[24],bsm,28
36.136530668708,node[20],bsm,28
36.138236613595,node[13],bsm,28
36.140425794269,node[3],bsm,28
36.143884148146,node[2],bsm,28
36.14821604914,node[19],bsm,28
36.152683912776,node[0],bsm,28
36.153095359216,node[18],bsm,28
36.158241117792,node[10],bsm,28
36.163327301783,node[4],bsm,28
36.171010440146,node[23],bsm,28
36.175352104963,node[6],bsm,28
36.177095146198,node[22],bsm,28
36.183321346389,node[26],bsm,28
36.186347512552,node[12],bsm,28
36.190770262247,node[16],bsm,28
36.201898016571,node[1],bsm,28
36.207261706889,node[11],bsm,28
36.21057190788,node[9],bsm,28
36.211859208345,node[27],bsm,28
36.214640235342,node[17],bsm,28
36.219971715496,node[14],bsm,28
36.222355413251,node[7],bsm,28
36.224178230832,node[15],bsm,28
36.227656027861,node[8],bsm,28
36.232898134552,node[25],bsm,28
36.2332562892,node[5],bsm,28
36.235768734734,node[21],bsm,28
36.236483687814,node[24],bsm,28
36.236530668708,node[20],bsm,28
36.238236613595,node[13],bsm,28
36.240425794269,node[3],bsm,28
36.243884148146,node[2],bsm,28
36.24821604914,node[19],bsm,28
36.252683912776,node[0],bsm,28
36.253095359216,node[18],bsm,28
36.258241117792,node[10],bsm,28
36.263327301783,node[4],bsm,28
36.271010440146,node[23],bsm,28
36.275352104963,node[6],bsm,28
36.277095146198,node[22],bsm,28
36.283321346389,node[26],bsm,28
36.286347512552,node[12],bsm,28
36.290770262247,node[16],bsm,28
36.301898016571,node[1],bsm,29
36.307261706889,node[11],bsm,29
36.31057190788,node[9],bsm,29
36.311859208345,node[27],bsm,29
36.314640235342,node[17],bsm,29
36.319971715496,node[14],bsm,29
36.322355413251,node[7],bsm,29
36.324178230832,node[15],bsm,29
36.327656027861,node[8],bsm,29
36.332898134552,node[25],bsm,29
36.3332562892,node[5],bsm,29
36.335768734734,node[21],bsm,29
36.336483687814,node[24],bsm,29
36.336530668708,node[20],bsm,29
36.338236613595,node[13],bsm,29
36.340425794269,node[3],bsm,29
36.343884148146,node[2],bsm,29
36.34821604914,node[19],bsm,29
36.352683912776,node[0],bsm,29
36.353095359216,node[18],bsm,29
36.358241117792,node[10],bsm,29
36.363327301783,node[4],bsm,29
36.371010440146,node[23],bsm,29
36.375352104963,node[6],bsm,29
36.377095146198,node[22],bsm,29
36.383321346389,node[26],bsm,29
36.386347512552,node[12],bsm,29
36.390770262247,node[16],bsm,29
36.396303538559,node[28],bsm,29
36.401898016571,node[1],bsm,29
36.407261706889,node[11],bsm,29
36.41057190788,node[9],bsm,29
36.411859208345,node[27],bsm,29
36.414640235342,node[17],bsm,29
36.419971715496,node[14],bsm,29
36.422355413251,node[7],bsm,29
36.424178230832,node[15],bsm,29
36.427656027861,node[8],bsm,29
36.432898134552,node[25],bsm,29
36.4332562892,node[5],bsm,29
36.435768734734,node[21],bsm,29
36.436483687814,node[24],bsm,29
36.436530668708,node[20],bsm,29
36.438236613595,node[13],bsm,29
36.440425794269,node[3],bsm,29
36.443884148146,node[2],bsm,29
36.44821604914,node[19],bsm,29
36.452683912776,node[0],bsm,29
36.453095359216,node[18],bsm,29
36.458241117792,node[10],bsm,29
36.463327301783,node[4],bsm,29
36.471010440146,node[23],bsm,29
36.475352104963,node[6],bsm,29
36.477095146198,node[22],bsm,29
36.483321346389,node[26],bsm,29
36.486347512552,node[12],bsm,29
36.490770262247,node[16],bsm,29
36.496303538559,node[28],bsm,29
36.501898016571,node[1],bsm,29
36.507261706889,node[11],bsm,29
36.51057190788,node[9],bsm,29
36.511859208345,node[27],bsm,29
36.514640235342,node[17],bsm,29
36.519971715496,node[14],bsm,29
36.522355413251,node[7],bsm,29
36.524178230832,node[15],bsm,29
36.527656027861,node[8],bsm,29
36.532898134552,node[25],bsm,29
36.5332562892,node[5],bsm,29
36.535768734734,node[21],bsm,29
36.536483687814,node[24],bsm,29
36.536530668708,node[20],bsm,29
36.538236613595,node[13],bsm,29
36.540425794269,node[3],bsm,29
36.543884148146,node[2],bsm,29
36.54821604914,node[19],bsm,29
36.552683912776,node[0],bsm,29
36.553095359216,node[18],bsm,29
36.558241117792,node[10],bsm,29
36.563327301783,node[4],bsm,29
36.571010440146,node[23],bsm,29
36.575352104963,node[6],bsm,29
36.577095146198,node[22],bsm,29
36.583321346389,node[26],bsm,29
36.586347512552,node[12],bsm,29
36.590770262247,node[16],bsm,29
36.596303538559,node[28],bsm,29
36.601898016571,node[1],bsm,29
36.607261706889,node[11],bsm,29
36.61057190788,node[9],bsm,29
36.611859208345,node[27],bsm,29
36.614640235342,node[17],bsm,29
36.619971715496,node[14],bsm,29
36.622355413251,node[7],bsm,29
36.624178230832,node[15],bsm,29
36.627656027861,node[8],bsm,29
36.632898134552,node[25],bsm,29
36.6332562892,node[5],bsm,29
36.635768734734,node[21],bsm,29
36.636483687814,node[24],bsm,29
36.636530668708,node[20],bsm,29
36.638236613595,node[13],bsm,29
36.640425794269,node[3],bsm,29
36.643884148146,node[2],bsm,29
36.64821604914,node[19],bsm,29
36.652683912776,node[0],bsm,29
36.653095359216,node[18],bsm,29
36.658241117792,node[10],bsm,29
36.663327301783,node[4],bsm,29
36.671010440146,node[23],bsm,29
36.675352104963,node[6],bsm,29
36.677095146198,node[22],bsm,29
36.683321346389,node[26],bsm,29
36.686347512552,node[12],bsm,29
36.690770262247,node[16],bsm,29
36.696303538559,node[28],bsm,29
36.701898016571,node[1],bsm,29
36.707261706889,node[11],bsm,29
36.71057190788,node[9],bsm,29
36.711859208345,node[27],bsm,29
36.714640235342,node[17],bsm,29
36.719971715496,node[14],bsm,29
36.722355413251,node[7],bsm,29
36.724178230832,node[15],bsm,29
36.727656027861,node[8],bsm,29
36.732898134552,node[25],bsm,29
36.7332562892,node[5],bsm,29
36.735768734734,node[21],bsm,29
36.736483687814,node[24],bsm,29
36.736530668708,node[20],bsm,29
36.738236613595,node[13],bsm,29
36.740425794269,node[3],bsm,29
36.743884148146,node[2],bsm,29
36.74821604914,node[19],bsm,29
36.752683912776,node[0],bsm,29
36.753095359216,node[18],bsm,29
36.758241117792,node[10],bsm,29
36.763327301783,node[4],bsm,29
36.771010440146,node[23],bsm,29
36.775352104963,node[6],bsm,29
36.777095146198,node[22],bsm,29
36.783321346389,node[26],bsm,29
36.786347512552,node[12],bsm,29
36.790770262247,node[16],bsm,29
36.796303538559,node[28],bsm,29
36.800811230832,node[26],TraCIDemo11pMessage,29
36.801898016571,node[1],bsm,29
36.807261706889,node[11],bsm,29
36.81057190788,node[9],bsm,29
36.811859208345,node[27],bsm,29
36.814640235342,node[17],bsm,29
36.819971715496,node[14],bsm,29
36.822355413251,node[7],bsm,29
36.824178230832,node[15],bsm,29
36.827656027861,node[8],bsm,29
36.832898134552,node[25],bsm,29
36.8332562892,node[5],bsm,29
36.835768734734,node[21],bsm,29
36.836483687814,node[24],bsm,29
36.836530668708,node[20],bsm,29
36.838236613595,node[13],bsm,29
36.840425794269,node[3],bsm,29
36.843884148146,node[2],bsm,29
36.84821604914,node[19],bsm,29
36.852683912776,node[0],bsm,29
36.853095359216,node[18],bsm,29
36.858241117792,node[10],bsm,29
36.863327301783,node[4],bsm,29
36.871010440146,node[23],bsm,29
36.875352104963,node[6],bsm,29
36.877095146198,node[22],bsm,29
36.883321346389,node[26],bsm,29
36.886347512552,node[12],bsm,29
36.890770262247,node[16],bsm,29
36.896303538559,node[28],bsm,29
36.901898016571,node[1],bsm,29
36.907261706889,node[11],bsm,29
36.91057190788,node[9],bsm,29
36.911859208345,node[27],bsm,29
36.914640235342,node[17],bsm,29
36.919971715496,node[14],bsm,29
36.922355413251,node[7],bsm,29
36.924178230832,node[15],bsm,29
36.927656027861,node[8],bsm,29
36.932898134552,node[25],bsm,29
36.9332562892,node[5],bsm,29
36.935768734734,node[21],bsm,29
36.936483687814,node[24],bsm,29
36.936530668708,node[20],bsm,29
36.938236613595,node[13],bsm,29
36.940425794269,node[3],bsm,29
36.943884148146,node[2],bsm,29
36.94821604914,node[19],bsm,29
36.952683912776,node[0],bsm,29
36.953095359216,node[18],bsm,29
36.958241117792,node[10],bsm,29
36.963327301783,node[4],bsm,29
36.971010440146,node[23],bsm,29
36.975352104963,node[6],bsm,29
36.977095146198,node[22],bsm,29
36.983321346389,node[26],bsm,29
36.986347512552,node[12],bsm,29
36.990770262247,node[16],bsm,29
36.996303538559,node[28],bsm,29
37.001898016571,node[1],bsm,29
37.007261706889,node[11],bsm,29
37.01057190788,node[9],bsm,29
37.011859208345,node[27],bsm,29
37.014640235342,node[17],bsm,29
37.019971715496,node[14],bsm,29
37.022355413251,node[7],bsm,29
37.024178230832,node[15],bsm,29
37.027656027861,node[8],bsm,29
37.032898134552,node[25],bsm,29
37.0332562892,node[5],bsm,29
37.035768734734,node[21],bsm,29
37.036483687814,node[24],bsm,29
37.036530668708,node[20],bsm,29
37.038236613595,node[13],bsm,29
37.040425794269,node[3],bsm,29
37.043884148146,node[2],bsm,29
37.04821604914,node[19],bsm,29
37.052683912776,node[0],bsm,29
37.053095359216,node[18],bsm,29
37.058241117792,node[10],bsm,29
37.063327301783,node[4],bsm,29
37.071010440146,node[23],bsm,29
37.075352104963,node[6],bsm,29
37.077095146198,node[22],bsm,29
37.083321346389,node[26],bsm,29
37.086347512552,node[12],bsm,29
37.090770262247,node[16],bsm,29
37.096303538559,node[28],bsm,29
37.101898016571,node[1],bsm,29
37.107261706889,node[11],bsm,29
37.11057190788,node[9],bsm,29
37.111859208345,node[27],bsm,29
37.114640235342,node[17],bsm,29
37.119971715496,node[14],bsm,29
37.122355413251,node[7],bsm,29
37.124178230832,node[15],bsm,29
37.127656027861,node[8],bsm,29
37.132898134552,node[25],bsm,29
37.1332562892,node[5],bsm,29
37.135768734734,node[21],bsm,29
37.136483687814,node[24],bsm,29
37.136530668708,node[20],bsm,29
37.138236613595,node[13],bsm,29
37.140425794269,node[3],bsm,29
37.143884148146,node[2],bsm,29
37.14821604914,node[19],bsm,29
37.152683912776,node[0],bsm,29
37.153095359216,node[18],bsm,29
37.158241117792,node[10],bsm,29
37.163327301783,node[4],bsm,29
37.171010440146,node[23],bsm,29
37.175352104963,node[6],bsm,29
37.177095146198,node[22],bsm,29
37.183321346389,node[26],bsm,29
37.186347512552,node[12],bsm,29
37.190770262247,node[16],bsm,29
37.196303538559,node[28],bsm,29
37.201898016571,node[1],bsm,29
37.207261706889,node[11],bsm,29
37.21057190788,node[9],bsm,29
37.211859208345,node[27],bsm,29
37.214640235342,node[17],bsm,29
37.219971715496,node[14],bsm,29
37.222355413251,node[7],bsm,29
37.224178230832,node[15],bsm,29
37.227656027861,node[8],bsm,29
37.232898134552,node[25],bsm,29
37.2332562892,node[5],bsm,29
37.235768734734,node[21],bsm,29
37.236483687814,node[24],bsm,29
37.236530668708,node[20],bsm,29
37.238236613595,node[13],bsm,29
37.240425794269,node[3],bsm,29
37.243884148146,node[2],bsm,29
37.24821604914,node[19],bsm,29
37.252683912776,node[0],bsm,29
37.253095359216,node[18],bsm,29
37.258241117792,node[10],bsm,29
37.263327301783,node[4],bsm,29
37.271010440146,node[23],bsm,29
37.275352104963,node[6],bsm,29
37.277095146198,node[22],bsm,29
37.283321346389,node[26],bsm,29
37.286347512552,node[12],bsm,29
37.290770262247,node[16],bsm,29
37.296303538559,node[28],bsm,29
37.301898016571,node[1],bsm,29
37.307261706889,node[11],bsm,29
37.31057190788,node[9],bsm,29
37.311859208345,node[27],bsm,29
37.314640235342,node[17],bsm,29
37.319971715496,node[14],bsm,29
37.322355413251,node[7],bsm,29
37.324178230832,node[15],bsm,29
37.327656027861,node[8],bsm,29
37.332898134552,node[25],bsm,29
37.3332562892,node[5],bsm,29
37.335768734734,node[21],bsm,29
37.336483687814,node[24],bsm,29
37.336530668708,node[20],bsm,29
37.338236613595,node[13],bsm,29
37.340425794269,node[3],bsm,29
37.343884148146,node[2],bsm,29
37.34821604914,node[19],bsm,29
37.352683912776,node[0],bsm,29
37.353095359216,node[18],bsm,29
37.358241117792,node[10],bsm,29
37.363327301783,node[4],bsm,29
37.371010440146,node[23],bsm,29
37.375352104963,node[6],bsm,29
37.377095146198,node[22],bsm,29
37.383321346389,node[26],bsm,29
37.386347512552,node[12],bsm,29
37.390770262247,node[16],bsm,29
37.396303538559,node[28],bsm,29
37.401898016571,node[1],bsm,29
37.407261706889,node[11],bsm,29
37.41057190788,node[9],bsm,29
37.411859208345,node[27],bsm,29
37.414640235342,node[17],bsm,29
37.419971715496,node[14],bsm,29
37.422355413251,node[7],bsm,29
37.424178230832,node[15],bsm,29
37.427656027861,node[8],bsm,29
