Simulation Time,Node,Contetion Size
0.003010234702,accessPoint,31
0.10111676252,wirelessHost[99],15
0.101155170834,accessPoint,31
0.101258678758,wirelessHost[46],15
0.101484676964,accessPoint,31
0.102372817253,wirelessHost[10],15
0.10241119691,accessPoint,31
0.103010234702,accessPoint,31
0.10354612472,wirelessHost[24],15
0.103585242131,accessPoint,31
0.103814303572,wirelessHost[12],15
0.103975513378,accessPoint,31
0.104228099901,wirelessHost[167],15
0.104608626513,accessPoint,31
0.106266275048,wirelessHost[4],15
0.106304890552,accessPoint,31
0.107777646603,wirelessHost[153],15
0.107816219682,accessPoint,31
0.108452858846,wirelessHost[152],15
0.10852710393,accessPoint,31
0.112298463378,wirelessHost[98],15
0.112336908004,accessPoint,31
0.113610317418,wirelessHost[28],15
0.113648556625,accessPoint,31
0.114890282089,wirelessHost[8],15
0.114929332939,accessPoint,31
0.11526979357,wirelessHost[84],15
0.115399442,accessPoint,31
0.118445629766,wirelessHost[42],15
0.118461310561,wirelessHost[6],15
0.118484526415,accessPoint,31
0.118537272676,wirelessHost[119],15
0.118914744395,accessPoint,31
0.119404797349,wirelessHost[64],15
0.119624883469,accessPoint,31
0.120065682763,accessPoint,31
0.120258940523,wirelessHost[57],15
0.120917439218,accessPoint,31
0.125511845993,wirelessHost[108],15
0.125550461409,accessPoint,31
0.125585167389,wirelessHost[133],15
0.126176433335,wirelessHost[80],15
0.126436273008,accessPoint,31
0.126797430072,accessPoint,31
0.127275227918,wirelessHost[62],15
0.127313905478,accessPoint,31
0.129587728647,wirelessHost[68],15
0.129626262909,accessPoint,31
0.130823219498,wirelessHost[164],15
0.130861370787,accessPoint,31
0.131008096272,wirelessHost[93],15
0.131411258478,accessPoint,31
0.136944663711,wirelessHost[11],15
0.136983369551,accessPoint,31
0.137646624213,wirelessHost[9],15
0.137832781467,accessPoint,31
0.142578865378,wirelessHost[75],15
0.142617710722,accessPoint,31
0.144452831498,wirelessHost[104],15
0.1444910633,accessPoint,31
0.145511721307,wirelessHost[144],15
0.145549993707,accessPoint,31
0.146320480667,wirelessHost[151],15
0.146359416598,accessPoint,31
0.149338847026,wirelessHost[71],15
0.149377560576,accessPoint,31
0.15068797525,wirelessHost[122],15
0.150726410754,accessPoint,31
0.152001504553,wirelessHost[79],15
0.152039682002,accessPoint,31
0.152402799972,wirelessHost[96],15
0.152661341108,accessPoint,31
0.153066532291,wirelessHost[51],15
0.153330914893,accessPoint,31
0.156172907655,wirelessHost[97],15
0.156211520433,accessPoint,31
0.157000577566,wirelessHost[74],15
0.157039222197,accessPoint,31
0.161657368438,wirelessHost[160],15
0.161696272265,accessPoint,31
0.162453870522,wirelessHost[63],15
0.162492290546,accessPoint,31
0.16371985781,wirelessHost[0],15
0.163758597098,accessPoint,31
0.16650076129,wirelessHost[157],15
0.166539330891,accessPoint,31
0.167265514121,wirelessHost[44],15
0.167628999559,accessPoint,31
0.168043120042,wirelessHost[82],15
0.168081785884,accessPoint,31
0.168503321102,wirelessHost[88],15
0.168743416681,accessPoint,31
0.169118820946,wirelessHost[19],15
0.169338869026,accessPoint,31
0.16970115751,wirelessHost[67],15
0.169829565173,accessPoint,31
0.172191909188,wirelessHost[116],15
0.172230118525,accessPoint,31
0.172804323025,wirelessHost[94],15
0.173082963013,accessPoint,31
0.177260005637,wirelessHost[150],15
0.177298477938,accessPoint,31
0.177842755499,wirelessHost[168],15
0.178147825251,accessPoint,31
0.178215873544,wirelessHost[158],15
0.178876803385,accessPoint,31
0.178996411455,wirelessHost[25],15
0.179361278703,wirelessHost[92],15
0.179620513807,accessPoint,31
0.179761849761,accessPoint,31
0.18861784325,wirelessHost[111],15
0.188656199843,accessPoint,31
0.188731383672,wirelessHost[155],15
0.189465914212,accessPoint,31
0.190252971719,wirelessHost[110],15
0.19029128444,accessPoint,31
0.195012854412,wirelessHost[27],15
0.195051174455,accessPoint,31
0.195104604471,wirelessHost[145],15
0.195801111094,accessPoint,31
0.196659713075,wirelessHost[7],15
0.196698079838,accessPoint,31
0.199945772975,wirelessHost[66],15
0.199984352789,accessPoint,31
0.201473319577,wirelessHost[89],15
0.201512458265,accessPoint,31
0.202068187506,wirelessHost[1],15
0.202106406255,accessPoint,31
0.20234212752,wirelessHost[134],15
0.202616529171,accessPoint,31
0.203016664879,wirelessHost[18],15
0.203436934538,accessPoint,31
0.203712934538,accessPoint,31
0.204852424818,wirelessHost[2],15
0.204883657466,wirelessHost[45],15
0.204891416023,accessPoint,31
0.20534176503,accessPoint,31
0.210312326066,wirelessHost[132],15
0.210350816891,accessPoint,31
0.211820335709,wirelessHost[135],15
0.211858931966,accessPoint,31
0.21201050838,wirelessHost[29],15
0.212242814642,wirelessHost[154],15
0.2124095854,accessPoint,31
0.213120205357,accessPoint,31
0.215081980312,wirelessHost[113],15
0.215120579501,accessPoint,31
0.216146729491,wirelessHost[47],15
0.216185336905,accessPoint,31
0.220577275124,wirelessHost[165],15
0.220615649177,accessPoint,31
0.225646685436,wirelessHost[39],15
0.22568509826,accessPoint,31
0.229171800287,wirelessHost[40],15
0.22921013297,accessPoint,31
0.229819695279,wirelessHost[103],15
0.229857787124,accessPoint,31
0.230414051423,wirelessHost[17],15
0.230452111938,accessPoint,31
0.230626770644,wirelessHost[34],15
0.231302181704,accessPoint,31
0.234423789755,wirelessHost[15],15
0.23446284307,accessPoint,31
0.236769575858,wirelessHost[148],15
0.236807987253,accessPoint,31
0.23742976354,wirelessHost[127],15
