Simulation Time,Node,Data Length,Error rate,SNIR
0.079174943999,wirelessHost[0],464,0,172.894
0.079174943999,wirelessHost[0],464,0,172.894
0.079175083426,wirelessHost[1],464,0,89.1099
0.079175083426,wirelessHost[1],464,0,89.1099
0.079175391918,wirelessHost[2],464,1.54543e-12,33.7816
0.079175391918,wirelessHost[2],464,1.54543e-12,33.7816
0.142655484297,wirelessHost[2],272,0,136.522
0.142655484297,wirelessHost[2],272,0,136.522
0.142655579242,accessPoint,272,0,89.1099
0.142655579242,accessPoint,272,0,89.1099
0.142655890775,wirelessHost[0],272,1.15108e-12,33.5271
0.142655890775,wirelessHost[0],272,1.15108e-12,33.5271
0.142891934086,wirelessHost[0],464,0,172.894
0.142891934086,wirelessHost[0],464,0,172.894
0.142892073513,wirelessHost[1],464,0,89.1099
0.142892073513,wirelessHost[1],464,0,89.1099
0.142892382005,wirelessHost[2],464,1.54543e-12,33.7816
0.142892382005,wirelessHost[2],464,1.54543e-12,33.7816
0.142936472839,wirelessHost[2],176,0,136.522
0.142936472839,wirelessHost[2],176,0,136.522
0.142936567784,accessPoint,176,0,89.1099
0.142936567784,accessPoint,176,0,89.1099
0.142936879317,wirelessHost[0],176,7.67386e-13,33.5271
0.142936879317,wirelessHost[0],176,7.67386e-13,33.5271
0.179174943999,wirelessHost[0],464,0,172.894
0.179174943999,wirelessHost[0],464,0,172.894
0.179175083426,wirelessHost[1],464,0,89.1099
0.179175083426,wirelessHost[1],464,0,89.1099
0.179175391918,wirelessHost[2],464,1.54543e-12,33.7816
0.179175391918,wirelessHost[2],464,1.54543e-12,33.7816
0.279174943999,wirelessHost[0],464,0,172.894
0.279174943999,wirelessHost[0],464,0,172.894
0.279175083426,wirelessHost[1],464,0,89.1099
0.279175083426,wirelessHost[1],464,0,89.1099
0.279175391918,wirelessHost[2],464,1.54543e-12,33.7816
0.279175391918,wirelessHost[2],464,1.54543e-12,33.7816
0.342604002671,wirelessHost[1],272,0,136.522
0.342604002671,wirelessHost[1],272,0,136.522
0.342604406108,accessPoint,272,9.27258e-13,33.7816
0.342604406108,accessPoint,272,9.27258e-13,33.7816
0.342604628454,wirelessHost[0],272,1.35024e-07,20.7165
0.342604628454,wirelessHost[0],272,1.35024e-07,20.7165
0.342880760952,wirelessHost[0],464,0,172.894
0.342880760952,wirelessHost[0],464,0,172.894
0.342880900379,wirelessHost[1],464,0,89.1099
0.342880900379,wirelessHost[1],464,0,89.1099
0.342881208871,wirelessHost[2],464,1.54543e-12,33.7816
0.342881208871,wirelessHost[2],464,1.54543e-12,33.7816
0.342925608197,wirelessHost[1],176,0,136.522
0.342925608197,wirelessHost[1],176,0,136.522
0.342926011634,accessPoint,176,6.18172e-13,33.7816
0.342926011634,accessPoint,176,6.18172e-13,33.7816
0.34292623398,wirelessHost[0],176,9.00158e-08,20.7165
0.34292623398,wirelessHost[0],176,9.00158e-08,20.7165
0.379174943999,wirelessHost[0],464,0,172.894
0.379174943999,wirelessHost[0],464,0,172.894
0.379175083426,wirelessHost[1],464,0,89.1099
0.379175083426,wirelessHost[1],464,0,89.1099
0.379175391918,wirelessHost[2],464,1.54543e-12,33.7816
0.379175391918,wirelessHost[2],464,1.54543e-12,33.7816
0.399609230249,accessPoint,272,0,172.894
0.399609230249,accessPoint,272,0,172.894
0.399609681209,wirelessHost[1],272,1.15108e-12,33.5271
0.399609681209,wirelessHost[1],272,1.15108e-12,33.5271
0.399609900514,wirelessHost[2],272,1.35024e-07,20.7165
0.399609900514,wirelessHost[2],272,1.35024e-07,20.7165
0.399845585093,wirelessHost[0],464,0,172.894
0.399845585093,wirelessHost[0],464,0,172.894
0.39984572452,wirelessHost[1],464,0,89.1099
0.39984572452,wirelessHost[1],464,0,89.1099
0.399846033012,wirelessHost[2],464,1.54543e-12,33.7816
0.399846033012,wirelessHost[2],464,1.54543e-12,33.7816
0.399889939937,accessPoint,176,0,172.894
0.399889939937,accessPoint,176,0,172.894
0.399890390897,wirelessHost[1],176,7.67386e-13,33.5271
0.399890390897,wirelessHost[1],176,7.67386e-13,33.5271
0.399890610202,wirelessHost[2],176,9.00158e-08,20.7165
0.399890610202,wirelessHost[2],176,9.00158e-08,20.7165
0.442659484297,wirelessHost[2],368,0,136.522
0.442659484297,wirelessHost[2],368,0,136.522
0.442659579242,accessPoint,368,0,89.1099
0.442659579242,accessPoint,368,0,89.1099
0.442659890775,wirelessHost[0],368,1.53477e-12,33.5271
0.442659890775,wirelessHost[0],368,1.53477e-12,33.5271
0.442703934086,wirelessHost[0],176,0,172.894
0.442703934086,wirelessHost[0],176,0,172.894
0.442704073513,wirelessHost[1],176,0,89.1099
0.442704073513,wirelessHost[1],176,0,89.1099
0.442704382005,wirelessHost[2],176,6.18172e-13,33.7816
0.442704382005,wirelessHost[2],176,6.18172e-13,33.7816
0.443015934086,wirelessHost[0],368,0,172.894
0.443015934086,wirelessHost[0],368,0,172.894
0.443016073513,wirelessHost[1],368,0,89.1099
0.443016073513,wirelessHost[1],368,0,89.1099
0.443016382005,wirelessHost[2],368,1.23634e-12,33.7816
0.443016382005,wirelessHost[2],368,1.23634e-12,33.7816
0.443060472839,wirelessHost[2],176,0,136.522
0.443060472839,wirelessHost[2],176,0,136.522
0.443060567784,accessPoint,176,0,89.1099
0.443060567784,accessPoint,176,0,89.1099
0.443060879317,wirelessHost[0],176,7.67386e-13,33.5271
0.443060879317,wirelessHost[0],176,7.67386e-13,33.5271
0.443272472839,wirelessHost[2],368,0,136.522
0.443272472839,wirelessHost[2],368,0,136.522
0.443272567784,accessPoint,368,0,89.1099
0.443272567784,accessPoint,368,0,89.1099
0.443272879317,wirelessHost[0],368,1.53477e-12,33.5271
0.443272879317,wirelessHost[0],368,1.53477e-12,33.5271
0.443316922628,wirelessHost[0],176,0,172.894
0.443316922628,wirelessHost[0],176,0,172.894
0.443317062055,wirelessHost[1],176,0,89.1099
0.443317062055,wirelessHost[1],176,0,89.1099
0.443317370547,wirelessHost[2],176,6.18172e-13,33.7816
0.443317370547,wirelessHost[2],176,6.18172e-13,33.7816
0.443888922628,wirelessHost[0],368,0,172.894
0.443888922628,wirelessHost[0],368,0,172.894
0.443889062055,wirelessHost[1],368,0,89.1099
0.443889062055,wirelessHost[1],368,0,89.1099
0.443889370547,wirelessHost[2],368,1.23634e-12,33.7816
0.443889370547,wirelessHost[2],368,1.23634e-12,33.7816
0.443933461381,wirelessHost[2],176,0,136.522
0.443933461381,wirelessHost[2],176,0,136.522
0.443933556326,accessPoint,176,0,89.1099
0.443933556326,accessPoint,176,0,89.1099
0.443933867859,wirelessHost[0],176,7.67386e-13,33.5271
0.443933867859,wirelessHost[0],176,7.67386e-13,33.5271
0.444225461381,wirelessHost[2],368,0,136.522
0.444225461381,wirelessHost[2],368,0,136.522
0.444225556326,accessPoint,368,0,89.1099
0.444225556326,accessPoint,368,0,89.1099
0.444225867859,wirelessHost[0],368,1.53477e-12,33.5271
0.444225867859,wirelessHost[0],368,1.53477e-12,33.5271
0.44426991117,wirelessHost[0],176,0,172.894
0.44426991117,wirelessHost[0],176,0,172.894
0.444270050597,wirelessHost[1],176,0,89.1099
0.444270050597,wirelessHost[1],176,0,89.1099
0.444270359089,wirelessHost[2],176,6.18172e-13,33.7816
0.444270359089,wirelessHost[2],176,6.18172e-13,33.7816
0.44474191117,wirelessHost[0],368,0,172.894
0.44474191117,wirelessHost[0],368,0,172.894
0.444742050597,wirelessHost[1],368,0,89.1099
0.444742050597,wirelessHost[1],368,0,89.1099
0.444742359089,wirelessHost[2],368,1.23634e-12,33.7816
