Simulation Time,Node,Contetion Size
0.06771084629,accessPoint,31
0.16771084629,accessPoint,31
0.26771084629,accessPoint,31
0.36771084629,accessPoint,31
0.46771084629,accessPoint,31
0.56771084629,accessPoint,31
0.66771084629,accessPoint,31
0.76771084629,accessPoint,31
0.86771084629,accessPoint,31
0.96771084629,accessPoint,31
1.0000298,accessPoint,31
1.06771084629,accessPoint,31
1.16771084629,accessPoint,31
1.26771084629,accessPoint,31
1.36771084629,accessPoint,31
1.46771084629,accessPoint,31
1.56771084629,accessPoint,31
1.66771084629,accessPoint,31
1.76771084629,accessPoint,31
1.86771084629,accessPoint,31
1.96771084629,accessPoint,31
2.06771084629,accessPoint,31
2.16771084629,accessPoint,31
2.26771084629,accessPoint,31
2.36771084629,accessPoint,31
2.46771084629,accessPoint,31
2.56771084629,accessPoint,31
2.66771084629,accessPoint,31
2.76771084629,accessPoint,31
2.86771084629,accessPoint,31
2.96771084629,accessPoint,31
3.06771084629,accessPoint,31
3.16771084629,accessPoint,31
3.26771084629,accessPoint,31
3.36771084629,accessPoint,31
3.46771084629,accessPoint,31
3.56771084629,accessPoint,31
3.66771084629,accessPoint,31
3.76771084629,accessPoint,31
3.86771084629,accessPoint,31
3.96771084629,accessPoint,31
4.06771084629,accessPoint,31
4.16771084629,accessPoint,31
4.26771084629,accessPoint,31
4.36771084629,accessPoint,31
4.46771084629,accessPoint,31
4.56771084629,accessPoint,31
4.66771084629,accessPoint,31
4.76771084629,accessPoint,31
4.86771084629,accessPoint,31
4.96771084629,accessPoint,31
5.06771084629,accessPoint,31
5.16771084629,accessPoint,31
5.26771084629,accessPoint,31
5.36771084629,accessPoint,31
5.46771084629,accessPoint,31
5.56771084629,accessPoint,31
5.66771084629,accessPoint,31
5.76771084629,accessPoint,31
5.86771084629,accessPoint,31
5.96771084629,accessPoint,31
6.06771084629,accessPoint,31
6.16771084629,accessPoint,31
6.26771084629,accessPoint,31
6.36771084629,accessPoint,31
6.46771084629,accessPoint,31
6.56771084629,accessPoint,31
6.66771084629,accessPoint,31
6.76771084629,accessPoint,31
6.86771084629,accessPoint,31
6.96771084629,accessPoint,31
7.06771084629,accessPoint,31
7.16771084629,accessPoint,31
7.26771084629,accessPoint,31
7.36771084629,accessPoint,31
7.46771084629,accessPoint,31
7.56771084629,accessPoint,31
7.66771084629,accessPoint,31
7.76771084629,accessPoint,31
7.86771084629,accessPoint,31
7.96771084629,accessPoint,31
8.06771084629,accessPoint,31
8.16771084629,accessPoint,31
8.26771084629,accessPoint,31
8.36771084629,accessPoint,31
8.46771084629,accessPoint,31
8.56771084629,accessPoint,31
8.66771084629,accessPoint,31
8.76771084629,accessPoint,31
8.86771084629,accessPoint,31
8.96771084629,accessPoint,31
9.06771084629,accessPoint,31
9.16771084629,accessPoint,31
9.26771084629,accessPoint,31
9.36771084629,accessPoint,31
9.46771084629,accessPoint,31
9.56771084629,accessPoint,31
9.66771084629,accessPoint,31
9.76771084629,accessPoint,31
9.86771084629,accessPoint,31
9.96771084629,accessPoint,31
10.06771084629,accessPoint,31
10.16771084629,accessPoint,31
10.26771084629,accessPoint,31
10.36771084629,accessPoint,31
10.46771084629,accessPoint,31
10.56771084629,accessPoint,31
10.66771084629,accessPoint,31
10.76771084629,accessPoint,31
10.86771084629,accessPoint,31
10.96771084629,accessPoint,31
11.06771084629,accessPoint,31
11.16771084629,accessPoint,31
11.26771084629,accessPoint,31
11.36771084629,accessPoint,31
11.46771084629,accessPoint,31
11.56771084629,accessPoint,31
11.66771084629,accessPoint,31
11.76771084629,accessPoint,31
11.86771084629,accessPoint,31
11.96771084629,accessPoint,31
12.06771084629,accessPoint,31
12.16771084629,accessPoint,31
12.26771084629,accessPoint,31
12.36771084629,accessPoint,31
12.46771084629,accessPoint,31
12.56771084629,accessPoint,31
12.66771084629,accessPoint,31
12.76771084629,accessPoint,31
12.86771084629,accessPoint,31
12.96771084629,accessPoint,31
13.06771084629,accessPoint,31
13.16771084629,accessPoint,31
13.26771084629,accessPoint,31
13.36771084629,accessPoint,31
13.46771084629,accessPoint,31
13.56771084629,accessPoint,31
13.66771084629,accessPoint,31
13.76771084629,accessPoint,31
13.86771084629,accessPoint,31
13.96771084629,accessPoint,31
14.06771084629,accessPoint,31
14.16771084629,accessPoint,31
14.26771084629,accessPoint,31
14.36771084629,accessPoint,31
14.46771084629,accessPoint,31
14.56771084629,accessPoint,31
14.66771084629,accessPoint,31
14.76771084629,accessPoint,31
14.86771084629,accessPoint,31
14.96771084629,accessPoint,31
15.06771084629,accessPoint,31
15.16771084629,accessPoint,31
15.26771084629,accessPoint,31
15.36771084629,accessPoint,31
15.46771084629,accessPoint,31
15.56771084629,accessPoint,31
15.66771084629,accessPoint,31
15.76771084629,accessPoint,31
15.86771084629,accessPoint,31
15.96771084629,accessPoint,31
16.06771084629,accessPoint,31
16.16771084629,accessPoint,31
16.26771084629,accessPoint,31
16.36771084629,accessPoint,31
16.46771084629,accessPoint,31
16.56771084629,accessPoint,31
16.66771084629,accessPoint,31
16.76771084629,accessPoint,31
16.86771084629,accessPoint,31
16.96771084629,accessPoint,31
17.06771084629,accessPoint,31
17.16771084629,accessPoint,31
17.26771084629,accessPoint,31
17.36771084629,accessPoint,31
17.46771084629,accessPoint,31
17.56771084629,accessPoint,31
17.66771084629,accessPoint,31
17.76771084629,accessPoint,31
17.86771084629,accessPoint,31
17.96771084629,accessPoint,31
18.06771084629,accessPoint,31
18.16771084629,accessPoint,31
18.26771084629,accessPoint,31
18.36771084629,accessPoint,31
18.46771084629,accessPoint,31
18.56771084629,accessPoint,31
18.66771084629,accessPoint,31
18.76771084629,accessPoint,31
18.86771084629,accessPoint,31
18.96771084629,accessPoint,31
19.06771084629,accessPoint,31
19.16771084629,accessPoint,31
19.26771084629,accessPoint,31
19.36771084629,accessPoint,31
19.46771084629,accessPoint,31
19.56771084629,accessPoint,31
19.66771084629,accessPoint,31
19.76771084629,accessPoint,31
19.86771084629,accessPoint,31
19.96771084629,accessPoint,31
20.06771084629,accessPoint,31
20.16771084629,accessPoint,31
20.26771084629,accessPoint,31
20.36771084629,accessPoint,31
20.46771084629,accessPoint,31
20.56771084629,accessPoint,31
20.66771084629,accessPoint,31
20.76771084629,accessPoint,31
20.86771084629,accessPoint,31
20.96771084629,accessPoint,31
21.06771084629,accessPoint,31
21.16771084629,accessPoint,31
21.26771084629,accessPoint,31
21.36771084629,accessPoint,31
21.46771084629,accessPoint,31
21.56771084629,accessPoint,31
21.66771084629,accessPoint,31
21.76771084629,accessPoint,31
21.86771084629,accessPoint,31
21.96771084629,accessPoint,31
22.06771084629,accessPoint,31
22.16771084629,accessPoint,31
22.26771084629,accessPoint,31
22.36771084629,accessPoint,31
22.46771084629,accessPoint,31
22.56771084629,accessPoint,31
22.66771084629,accessPoint,31
22.76771084629,accessPoint,31
22.86771084629,accessPoint,31
22.96771084629,accessPoint,31
23.06771084629,accessPoint,31
23.16771084629,accessPoint,31
23.26771084629,accessPoint,31
23.36771084629,accessPoint,31
23.46771084629,accessPoint,31
23.56771084629,accessPoint,31
23.66771084629,accessPoint,31
23.76771084629,accessPoint,31
23.86771084629,accessPoint,31
23.96771084629,accessPoint,31
24.06771084629,accessPoint,31
24.16771084629,accessPoint,31
24.26771084629,accessPoint,31
24.36771084629,accessPoint,31
24.46771084629,accessPoint,31
24.56771084629,accessPoint,31
24.66771084629,accessPoint,31
24.76771084629,accessPoint,31
24.86771084629,accessPoint,31
24.96771084629,accessPoint,31
25.06771084629,accessPoint,31
25.16771084629,accessPoint,31
25.26771084629,accessPoint,31
25.36771084629,accessPoint,31
25.46771084629,accessPoint,31
25.56771084629,accessPoint,31
25.66771084629,accessPoint,31
25.76771084629,accessPoint,31
25.86771084629,accessPoint,31
25.96771084629,accessPoint,31
26.06771084629,accessPoint,31
26.16771084629,accessPoint,31
26.26771084629,accessPoint,31
26.36771084629,accessPoint,31
26.46771084629,accessPoint,31
26.56771084629,accessPoint,31
26.66771084629,accessPoint,31
26.76771084629,accessPoint,31
26.86771084629,accessPoint,31
26.96771084629,accessPoint,31
27.06771084629,accessPoint,31
27.16771084629,accessPoint,31
27.26771084629,accessPoint,31
27.36771084629,accessPoint,31
27.46771084629,accessPoint,31
27.56771084629,accessPoint,31
27.66771084629,accessPoint,31
27.76771084629,accessPoint,31
27.86771084629,accessPoint,31
27.96771084629,accessPoint,31
