Simulation Time,Node,Contetion Size
7,wirelessHost[7],15
7,wirelessHost[8],15
7,wirelessHost[9],15
7.00107,wirelessHost[0],31
7.00107,wirelessHost[1],31
7.00107,wirelessHost[2],31
7.00107,wirelessHost[3],31
7.00107,wirelessHost[4],31
7.00107,wirelessHost[5],31
7.00107,wirelessHost[6],31
7.00107,wirelessHost[7],31
7.00107,wirelessHost[8],31
7.00107,wirelessHost[9],31
7.002326,wirelessHost[3],63
7.002326,wirelessHost[9],63
7.036004135408,accessPoint,31
7.136004135408,accessPoint,31
7.236004135408,accessPoint,31
7.336004135408,accessPoint,31
7.436004135408,accessPoint,31
7.536004135408,accessPoint,31
7.636004135408,accessPoint,31
7.736004135408,accessPoint,31
7.836004135408,accessPoint,31
7.936004135408,accessPoint,31
8,wirelessHost[0],15
8,wirelessHost[1],15
8,wirelessHost[2],15
8,wirelessHost[3],15
8,wirelessHost[4],15
8,wirelessHost[5],15
8,wirelessHost[6],15
8,wirelessHost[7],15
8,wirelessHost[8],15
8,wirelessHost[9],15
8.00107,wirelessHost[0],31
8.00107,wirelessHost[1],31
8.00107,wirelessHost[2],31
8.00107,wirelessHost[3],31
8.00107,wirelessHost[4],31
8.00107,wirelessHost[5],31
8.00107,wirelessHost[6],31
8.00107,wirelessHost[7],31
8.00107,wirelessHost[8],31
8.00107,wirelessHost[9],31
8.036004135408,accessPoint,31
8.136004135408,accessPoint,31
8.236004135408,accessPoint,31
8.336004135408,accessPoint,31
8.436004135408,accessPoint,31
8.536004135408,accessPoint,31
8.636004135408,accessPoint,31
8.736004135408,accessPoint,31
8.836004135408,accessPoint,31
8.936004135408,accessPoint,31
9,wirelessHost[0],15
9,wirelessHost[1],15
9,wirelessHost[2],15
9,wirelessHost[3],15
9,wirelessHost[4],15
9,wirelessHost[5],15
9,wirelessHost[6],15
9,wirelessHost[7],15
9,wirelessHost[8],15
9,wirelessHost[9],15
9.00107,wirelessHost[0],31
9.00107,wirelessHost[1],31
9.00107,wirelessHost[2],31
9.00107,wirelessHost[3],31
9.00107,wirelessHost[4],31
9.00107,wirelessHost[5],31
9.00107,wirelessHost[6],31
9.00107,wirelessHost[7],31
9.00107,wirelessHost[8],31
9.00107,wirelessHost[9],31
9.002342587975,wirelessHost[6],63
9.00234305858,wirelessHost[3],63
9.036004135408,accessPoint,31
9.136004135408,accessPoint,31
9.236004135408,accessPoint,31
9.336004135408,accessPoint,31
9.436004135408,accessPoint,31
9.536004135408,accessPoint,31
9.636004135408,accessPoint,31
9.736004135408,accessPoint,31
9.836004135408,accessPoint,31
9.936004135408,accessPoint,31
10,wirelessHost[0],15
10,wirelessHost[1],15
10,wirelessHost[2],15
10,wirelessHost[3],15
10,wirelessHost[4],15
10,wirelessHost[5],15
10,wirelessHost[6],15
10,wirelessHost[7],15
10,wirelessHost[8],15
10,wirelessHost[9],15
10.00107,wirelessHost[0],31
10.00107,wirelessHost[1],31
10.00107,wirelessHost[2],31
10.00107,wirelessHost[3],31
10.00107,wirelessHost[4],31
10.00107,wirelessHost[5],31
10.00107,wirelessHost[6],31
10.00107,wirelessHost[7],31
10.00107,wirelessHost[8],31
10.00107,wirelessHost[9],31
10.036004135408,accessPoint,31
10.136004135408,accessPoint,31
10.236004135408,accessPoint,31
10.336004135408,accessPoint,31
10.436004135408,accessPoint,31
10.536004135408,accessPoint,31
10.636004135408,accessPoint,31
10.736004135408,accessPoint,31
10.836004135408,accessPoint,31
10.936004135408,accessPoint,31
11,wirelessHost[0],15
11,wirelessHost[1],15
11,wirelessHost[2],15
11,wirelessHost[3],15
11,wirelessHost[4],15
11,wirelessHost[5],15
11,wirelessHost[6],15
11,wirelessHost[7],15
11,wirelessHost[8],15
11,wirelessHost[9],15
11.00107,wirelessHost[0],31
11.00107,wirelessHost[1],31
11.00107,wirelessHost[2],31
11.00107,wirelessHost[3],31
11.00107,wirelessHost[4],31
11.00107,wirelessHost[5],31
11.00107,wirelessHost[6],31
11.00107,wirelessHost[7],31
11.00107,wirelessHost[8],31
11.00107,wirelessHost[9],31
11.004619156321,wirelessHost[6],63
11.004619626926,wirelessHost[3],63
11.036004135408,accessPoint,31
11.136004135408,accessPoint,31
11.236004135408,accessPoint,31
11.336004135408,accessPoint,31
11.436004135408,accessPoint,31
11.536004135408,accessPoint,31
11.636004135408,accessPoint,31
11.736004135408,accessPoint,31
11.836004135408,accessPoint,31
11.936004135408,accessPoint,31
12,wirelessHost[0],15
12,wirelessHost[1],15
12,wirelessHost[2],15
12,wirelessHost[3],15
12,wirelessHost[4],15
12,wirelessHost[5],15
12,wirelessHost[6],15
12,wirelessHost[7],15
12,wirelessHost[8],15
12,wirelessHost[9],15
12.00107,wirelessHost[0],31
12.00107,wirelessHost[1],31
12.00107,wirelessHost[2],31
12.00107,wirelessHost[3],31
12.00107,wirelessHost[4],31
12.00107,wirelessHost[5],31
12.00107,wirelessHost[6],31
12.00107,wirelessHost[7],31
12.00107,wirelessHost[8],31
12.00107,wirelessHost[9],31
12.036004135408,accessPoint,31
12.136004135408,accessPoint,31
12.236004135408,accessPoint,31
12.336004135408,accessPoint,31
12.436004135408,accessPoint,31
12.536004135408,accessPoint,31
12.636004135408,accessPoint,31
12.736004135408,accessPoint,31
12.836004135408,accessPoint,31
12.936004135408,accessPoint,31
13,wirelessHost[0],15
13,wirelessHost[1],15
13,wirelessHost[2],15
13,wirelessHost[3],15
13,wirelessHost[4],15
13,wirelessHost[5],15
13,wirelessHost[6],15
13,wirelessHost[7],15
13,wirelessHost[8],15
13,wirelessHost[9],15
13.00107,wirelessHost[0],31
13.00107,wirelessHost[1],31
13.00107,wirelessHost[2],31
13.00107,wirelessHost[3],31
13.00107,wirelessHost[4],31
13.00107,wirelessHost[5],31
13.00107,wirelessHost[6],31
13.00107,wirelessHost[7],31
13.00107,wirelessHost[8],31
13.00107,wirelessHost[9],31
13.00236305858,wirelessHost[3],63
13.004800647863,wirelessHost[9],63
13.004800666997,wirelessHost[6],63
13.008509290829,wirelessHost[8],63
13.008509574772,wirelessHost[5],63
13.011039413053,wirelessHost[0],63
13.011039567916,wirelessHost[8],127
13.036004135408,accessPoint,31
13.136004135408,accessPoint,31
13.236004135408,accessPoint,31
13.336004135408,accessPoint,31
13.436004135408,accessPoint,31
13.536004135408,accessPoint,31
13.636004135408,accessPoint,31
13.736004135408,accessPoint,31
13.836004135408,accessPoint,31
13.936004135408,accessPoint,31
14,wirelessHost[0],15
14,wirelessHost[1],15
14,wirelessHost[2],15
14,wirelessHost[3],15
14,wirelessHost[4],15
14,wirelessHost[5],15
14,wirelessHost[6],15
14,wirelessHost[7],15
14,wirelessHost[8],15
14,wirelessHost[9],15
14.00107,wirelessHost[0],31
14.00107,wirelessHost[1],31
14.00107,wirelessHost[2],31
14.00107,wirelessHost[3],31
14.00107,wirelessHost[4],31
14.00107,wirelessHost[5],31
14.00107,wirelessHost[6],31
14.00107,wirelessHost[7],31
14.00107,wirelessHost[8],31
14.00107,wirelessHost[9],31
14.003459729671,wirelessHost[2],63
14.036004135408,accessPoint,31
14.136004135408,accessPoint,31
14.236004135408,accessPoint,31
14.336004135408,accessPoint,31
14.436004135408,accessPoint,31
14.536004135408,accessPoint,31
14.636004135408,accessPoint,31
14.736004135408,accessPoint,31
14.836004135408,accessPoint,31
14.936004135408,accessPoint,31
15,wirelessHost[0],15
15,wirelessHost[1],15
15,wirelessHost[2],15
15,wirelessHost[3],15
15,wirelessHost[4],15
15,wirelessHost[5],15
15,wirelessHost[6],15
15,wirelessHost[7],15
15,wirelessHost[8],15
15,wirelessHost[9],15
15.00107,wirelessHost[0],31
15.00107,wirelessHost[1],31
15.00107,wirelessHost[2],31
15.00107,wirelessHost[3],31
15.00107,wirelessHost[4],31
15.00107,wirelessHost[5],31
15.00107,wirelessHost[6],31
15.00107,wirelessHost[7],31
15.00107,wirelessHost[8],31
15.00107,wirelessHost[9],31
15.002246,wirelessHost[4],63
15.002246,wirelessHost[5],63
15.003519061492,wirelessHost[9],63
15.003519323078,wirelessHost[0],63
15.036004135408,accessPoint,31
15.136004135408,accessPoint,31
15.236004135408,accessPoint,31
15.336004135408,accessPoint,31
15.436004135408,accessPoint,31
15.536004135408,accessPoint,31
15.636004135408,accessPoint,31
15.736004135408,accessPoint,31
15.836004135408,accessPoint,31
15.936004135408,accessPoint,31
16,wirelessHost[0],15
16,wirelessHost[1],15
16,wirelessHost[2],15
16,wirelessHost[3],15
16,wirelessHost[4],15
16,wirelessHost[5],15
16,wirelessHost[6],15
16,wirelessHost[7],15
16,wirelessHost[8],15
16,wirelessHost[9],15
16.00107,wirelessHost[0],31
16.00107,wirelessHost[1],31
16.00107,wirelessHost[2],31
16.00107,wirelessHost[3],31
16.00107,wirelessHost[4],31
16.00107,wirelessHost[5],31
16.00107,wirelessHost[6],31
16.00107,wirelessHost[7],31
16.00107,wirelessHost[8],31
16.00107,wirelessHost[9],31
16.004736741475,wirelessHost[3],63
16.007567129808,wirelessHost[9],63
16.007567148942,wirelessHost[6],63
16.007567358984,wirelessHost[5],63
16.036004135408,accessPoint,31
16.136004135408,accessPoint,31
16.236004135408,accessPoint,31
16.336004135408,accessPoint,31
16.436004135408,accessPoint,31
16.536004135408,accessPoint,31
16.636004135408,accessPoint,31
16.736004135408,accessPoint,31
16.836004135408,accessPoint,31
16.936004135408,accessPoint,31
17,wirelessHost[0],15
17,wirelessHost[1],15
17,wirelessHost[2],15
17,wirelessHost[3],15
17,wirelessHost[4],15
17,wirelessHost[5],15
17,wirelessHost[6],15
17,wirelessHost[7],15
17,wirelessHost[8],15
17,wirelessHost[9],15
17.00107,wirelessHost[0],31
17.00107,wirelessHost[1],31
17.00107,wirelessHost[2],31
17.00107,wirelessHost[3],31
17.00107,wirelessHost[4],31
17.00107,wirelessHost[5],31
17.00107,wirelessHost[6],31
17.00107,wirelessHost[7],31
17.00107,wirelessHost[8],31
17.00107,wirelessHost[9],31
17.007235824428,wirelessHost[9],63
17.007236310553,wirelessHost[7],63
17.008545934822,wirelessHost[6],63
17.036004135408,accessPoint,31
17.136004135408,accessPoint,31
17.236004135408,accessPoint,31
17.336004135408,accessPoint,31
17.436004135408,accessPoint,31
17.536004135408,accessPoint,31
17.636004135408,accessPoint,31
17.736004135408,accessPoint,31
17.836004135408,accessPoint,31
17.936004135408,accessPoint,31
18,wirelessHost[0],15
18,wirelessHost[1],15
18,wirelessHost[2],15
18,wirelessHost[3],15
18,wirelessHost[4],15
18,wirelessHost[5],15
18,wirelessHost[6],15
18,wirelessHost[7],15
18,wirelessHost[8],15
18,wirelessHost[9],15
18.00107,wirelessHost[0],31
18.00107,wirelessHost[1],31
18.00107,wirelessHost[2],31
18.00107,wirelessHost[3],31
18.00107,wirelessHost[4],31
18.00107,wirelessHost[5],31
18.00107,wirelessHost[6],31
18.00107,wirelessHost[7],31
18.00107,wirelessHost[8],31
18.00107,wirelessHost[9],31
18.003503033887,wirelessHost[9],63
18.003503053021,wirelessHost[6],63
18.004796004976,wirelessHost[8],63
18.004796300581,wirelessHost[4],63
18.006225749895,wirelessHost[0],63
18.036004135408,accessPoint,31
18.136004135408,accessPoint,31
18.236004135408,accessPoint,31
18.336004135408,accessPoint,31
18.436004135408,accessPoint,31
18.536004135408,accessPoint,31
18.636004135408,accessPoint,31
18.736004135408,accessPoint,31
18.836004135408,accessPoint,31
18.936004135408,accessPoint,31
19,wirelessHost[0],15
19,wirelessHost[1],15
19,wirelessHost[2],15
19,wirelessHost[3],15
19,wirelessHost[4],15
19,wirelessHost[5],15
19,wirelessHost[6],15
19,wirelessHost[7],15
19,wirelessHost[8],15
19,wirelessHost[9],15
19.00107,wirelessHost[0],31
19.00107,wirelessHost[1],31
19.00107,wirelessHost[2],31
19.00107,wirelessHost[3],31
19.00107,wirelessHost[4],31
19.00107,wirelessHost[5],31
19.00107,wirelessHost[6],31
19.00107,wirelessHost[7],31
19.00107,wirelessHost[8],31
19.00107,wirelessHost[9],31
19.002226,wirelessHost[3],63
19.002226,wirelessHost[9],63
19.004755988611,wirelessHost[8],63
19.004756272554,wirelessHost[5],63
19.006049286578,wirelessHost[2],63
19.006049393204,wirelessHost[3],127
19.012211009423,wirelessHost[8],127
19.012211550315,wirelessHost[7],63
19.012211609898,wirelessHost[4],63
19.014865024046,wirelessHost[9],127
19.014865070327,wirelessHost[2],127
19.036004135408,accessPoint,31
19.136004135408,accessPoint,31
19.236004135408,accessPoint,31
19.336004135408,accessPoint,31
19.436004135408,accessPoint,31
19.536004135408,accessPoint,31
19.636004135408,accessPoint,31
19.736004135408,accessPoint,31
19.836004135408,accessPoint,31
19.936004135408,accessPoint,31
20,wirelessHost[0],15
20,wirelessHost[1],15
20,wirelessHost[2],15
20,wirelessHost[3],15
20,wirelessHost[4],15
20,wirelessHost[5],15
20,wirelessHost[6],15
20,wirelessHost[7],15
20,wirelessHost[8],15
20,wirelessHost[9],15
20.00107,wirelessHost[0],31
20.00107,wirelessHost[1],31
20.00107,wirelessHost[2],31
20.00107,wirelessHost[3],31
20.00107,wirelessHost[4],31
20.00107,wirelessHost[5],31
20.00107,wirelessHost[6],31
20.00107,wirelessHost[7],31
20.00107,wirelessHost[8],31
20.00107,wirelessHost[9],31
20.00226305858,wirelessHost[3],63
20.006277161442,wirelessHost[8],63
20.006277216209,wirelessHost[9],63
20.00627726249,wirelessHost[2],63
20.036004135408,accessPoint,31
20.136004135408,accessPoint,31
20.236004135408,accessPoint,31
20.336004135408,accessPoint,31
20.436004135408,accessPoint,31
20.536004135408,accessPoint,31
20.636004135408,accessPoint,31
20.736004135408,accessPoint,31
20.836004135408,accessPoint,31
20.936004135408,accessPoint,31
21,wirelessHost[0],15
21,wirelessHost[1],15
21,wirelessHost[2],15
21,wirelessHost[3],15
21,wirelessHost[4],15
21,wirelessHost[5],15
21,wirelessHost[6],15
21,wirelessHost[7],15
21,wirelessHost[8],15
21,wirelessHost[9],15
21.00107,wirelessHost[0],31
21.00107,wirelessHost[1],31
21.00107,wirelessHost[2],31
21.00107,wirelessHost[3],31
21.00107,wirelessHost[4],31
21.00107,wirelessHost[5],31
21.00107,wirelessHost[6],31
21.00107,wirelessHost[7],31
21.00107,wirelessHost[8],31
21.00107,wirelessHost[9],31
21.012140719484,wirelessHost[3],63
21.036004135408,accessPoint,31
21.136004135408,accessPoint,31
21.236004135408,accessPoint,31
21.336004135408,accessPoint,31
21.436004135408,accessPoint,31
21.536004135408,accessPoint,31
21.636004135408,accessPoint,31
21.736004135408,accessPoint,31
21.836004135408,accessPoint,31
21.936004135408,accessPoint,31
22,wirelessHost[0],15
22,wirelessHost[1],15
22,wirelessHost[2],15
22,wirelessHost[3],15
22,wirelessHost[4],15
22,wirelessHost[5],15
22,wirelessHost[6],15
22,wirelessHost[7],15
22,wirelessHost[8],15
22,wirelessHost[9],15
22.00107,wirelessHost[0],31
22.00107,wirelessHost[1],31
22.00107,wirelessHost[2],31
22.00107,wirelessHost[3],31
22.00107,wirelessHost[4],31
22.00107,wirelessHost[5],31
22.00107,wirelessHost[6],31
22.00107,wirelessHost[7],31
22.00107,wirelessHost[8],31
22.00107,wirelessHost[9],31
22.002426,wirelessHost[5],63
22.002426,wirelessHost[9],63
22.00726967848,wirelessHost[4],63
22.036004135408,accessPoint,31
22.136004135408,accessPoint,31
22.236004135408,accessPoint,31
22.336004135408,accessPoint,31
22.436004135408,accessPoint,31
22.536004135408,accessPoint,31
22.636004135408,accessPoint,31
22.736004135408,accessPoint,31
22.836004135408,accessPoint,31
22.936004135408,accessPoint,31
23,wirelessHost[0],15
23,wirelessHost[1],15
23,wirelessHost[2],15
23,wirelessHost[3],15
23,wirelessHost[4],15
23,wirelessHost[5],15
23,wirelessHost[6],15
23,wirelessHost[7],15
23,wirelessHost[8],15
23,wirelessHost[9],15
23.00107,wirelessHost[0],31
23.00107,wirelessHost[1],31
23.00107,wirelessHost[2],31
23.00107,wirelessHost[3],31
23.00107,wirelessHost[4],31
23.00107,wirelessHost[5],31
23.00107,wirelessHost[6],31
23.00107,wirelessHost[7],31
23.00107,wirelessHost[8],31
23.00107,wirelessHost[9],31
23.006014507863,wirelessHost[8],63
23.009943043293,wirelessHost[8],127
23.009943643768,wirelessHost[4],63
23.011196170575,wirelessHost[2],63
23.011196285434,wirelessHost[9],63
23.036004135408,accessPoint,31
23.136004135408,accessPoint,31
23.236004135408,accessPoint,31
23.336004135408,accessPoint,31
23.436004135408,accessPoint,31
23.536004135408,accessPoint,31
23.636004135408,accessPoint,31
23.736004135408,accessPoint,31
23.836004135408,accessPoint,31
23.936004135408,accessPoint,31
24,wirelessHost[0],15
24,wirelessHost[1],15
24,wirelessHost[2],15
24,wirelessHost[3],15
24,wirelessHost[4],15
24,wirelessHost[5],15
24,wirelessHost[6],15
24,wirelessHost[7],15
24,wirelessHost[8],15
24,wirelessHost[9],15
24.00107,wirelessHost[0],31
24.00107,wirelessHost[1],31
24.00107,wirelessHost[2],31
24.00107,wirelessHost[3],31
24.00107,wirelessHost[4],31
24.00107,wirelessHost[5],31
24.00107,wirelessHost[6],31
24.00107,wirelessHost[7],31
24.00107,wirelessHost[8],31
24.00107,wirelessHost[9],31
24.036004135408,accessPoint,31
24.136004135408,accessPoint,31
24.236004135408,accessPoint,31
24.336004135408,accessPoint,31
24.436004135408,accessPoint,31
24.536004135408,accessPoint,31
24.636004135408,accessPoint,31
24.736004135408,accessPoint,31
24.836004135408,accessPoint,31
24.936004135408,accessPoint,31
25,wirelessHost[0],15
25,wirelessHost[1],15
25,wirelessHost[2],15
25,wirelessHost[3],15
25,wirelessHost[4],15
25,wirelessHost[5],15
25,wirelessHost[6],15
25,wirelessHost[7],15
25,wirelessHost[8],15
25,wirelessHost[9],15
25.00107,wirelessHost[0],31
25.00107,wirelessHost[1],31
25.00107,wirelessHost[2],31
25.00107,wirelessHost[3],31
25.00107,wirelessHost[4],31
25.00107,wirelessHost[5],31
25.00107,wirelessHost[6],31
